,id,pubMedId,title,url,Treatment_id
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12496
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12496
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12496
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12497
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12498
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12499
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12499
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12499
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12500
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12500
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12501
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12502
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12503
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12504
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12504
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12504
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12505
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12506
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12507
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12507
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12508
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12508
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12509
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12509
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12509
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12510
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12511
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12512
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12513
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12514
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12515
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12515
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12516
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12517
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12517
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12517
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12518
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12519
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12519
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12519
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12520
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12521
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12521
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12522
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12523
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12523
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12524
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12525
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12526
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12526
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12526
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12527
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12528
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12528
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12529
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12530
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12530
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12530
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12531
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12532
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12533
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12534
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12535
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12535
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12535
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12536
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12537
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12537
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12538
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12539
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12540
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12540
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12540
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12541
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12541
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12542
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12543
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12544
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12545
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12545
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12545
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12546
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12546
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12547
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12548
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12549
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12550
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12551
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12551
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12551
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12552
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12552
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12553
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12553
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12553
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12554
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12554
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12555
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12556
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12557
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12558
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12559
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12560
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12560
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12561
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12562
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12562
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12562
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12563
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12564
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12564
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12564
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12565
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12566
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12567
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12567
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12568
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12568
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12568
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12569
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12570
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12571
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12572
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12572
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12573
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12574
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12575
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12576
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12576
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12577
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12577
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12577
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12578
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12579
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12580
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12580
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12581
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12582
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12582
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12582
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12583
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12584
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12584
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12585
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12585
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12585
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12586
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12587
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12588
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12589
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12590
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12590
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12591
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12592
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12592
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12592
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12593
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12594
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12595
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12595
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12596
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12596
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12596
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12597
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12598
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12599
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12600
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12600
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12600
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12601
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12601
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12602
0,1148,22932669,Biomarkers of response to Akt inhibitor MK-2206 in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22932669,12603
1,2270,22487539,Perifosine plus docetaxel in patients with platinum and taxane resistant or refractory high-grade epithelial ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22487539,12603
2,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12603
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12604
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12604
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12605
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12606
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12607
0,348,22662154,"Genotype-dependent efficacy of a dual PI3K/mTOR inhibitor, NVP-BEZ235, and an mTOR inhibitor, RAD001, in endometrial carcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/22662154,12608
0,2278,20085938,The PI3K pathway as drug target in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20085938,12609
0,3345,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/23674493,12610
1,4876,25544636,Feedback suppression of PI3Kα signaling in PTEN-mutated tumors is relieved by selective inhibition of PI3Kβ.,http://www.ncbi.nlm.nih.gov/pubmed/25544636,12610
